=== Extensions ablation: 9 runs ===

[1/9] RUN  double_icm seed=0

=== Run: double_icm_seed0 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    True
  Reward shaping:     False

  Device: cpu
  Ep  580 | R   155.1 | Avg100   159.3 | Eps 0.010 | Loss 0.3814 | F    4.01 | t=42s
  Ep  590 | R   155.9 | Avg100   162.6 | Eps 0.010 | Loss 0.3643 | F    4.81 | t=43s
  Ep  600 | R   176.0 | Avg100   165.0 | Eps 0.010 | Loss 0.3738 | F    5.89 | t=44s
  Ep  610 | R   202.7 | Avg100   168.6 | Eps 0.010 | Loss 0.2821 | F    3.92 | t=45s
  Ep  620 | R   245.3 | Avg100   167.6 | Eps 0.010 | Loss 0.3625 | F    4.25 | t=47s
  Ep  630 | R   231.1 | Avg100   173.0 | Eps 0.010 | Loss 0.3306 | F    3.11 | t=47s
  Ep  640 | R   217.2 | Avg100   176.7 | Eps 0.010 | Loss 0.2716 | F    4.60 | t=48s
  Ep  650 | R   166.9 | Avg100   178.1 | Eps 0.010 | Loss 0.3665 | F    4.51 | t=49s
  Ep  660 | R   181.4 | Avg100   179.6 | Eps 0.010 | Loss 0.4040 | F    5.00 | t=50s
  Ep  670 | R   249.8 | Avg100   178.3 | Eps 0.010 | Loss 0.2576 | F    4.17 | t=51s
  Ep  680 | R   250.8 | Avg100   177.2 | Eps 0.010 | Loss 0.4908 | F    3.29 | t=52s
  Ep  690 | R   235.8 | Avg100   180.0 | Eps 0.010 | Loss 0.3091 | F    3.00 | t=53s
  Ep  700 | R   185.4 | Avg100   186.8 | Eps 0.010 | Loss 0.4087 | F    4.13 | t=54s
  Ep  710 | R   -35.2 | Avg100   190.9 | Eps 0.010 | Loss 0.4006 | F    5.12 | t=54s
  Ep  720 | R   273.2 | Avg100   195.1 | Eps 0.010 | Loss 0.3956 | F    3.46 | t=55s
  Ep  730 | R   268.1 | Avg100   196.4 | Eps 0.010 | Loss 0.3963 | F    4.43 | t=56s
  Ep  740 | R   234.4 | Avg100   194.8 | Eps 0.010 | Loss 0.3756 | F    3.39 | t=57s
  Ep  750 | R   254.6 | Avg100   195.4 | Eps 0.010 | Loss 0.2845 | F    3.45 | t=58s
  Ep  760 | R   222.1 | Avg100   189.8 | Eps 0.010 | Loss 0.3587 | F    4.06 | t=58s
  Ep  770 | R   235.0 | Avg100   193.4 | Eps 0.010 | Loss 0.3856 | F    3.12 | t=59s
  Ep  780 | R   236.8 | Avg100   198.0 | Eps 0.010 | Loss 0.4044 | F    3.45 | t=60s
  Ep  790 | R   244.0 | Avg100   199.9 | Eps 0.010 | Loss 0.3147 | F    3.21 | t=61s
  Ep  800 | R   225.8 | Avg100   200.9 | Eps 0.010 | Loss 0.4768 | F    4.17 | t=61s
  Ep  810 | R   170.9 | Avg100   198.8 | Eps 0.010 | Loss 0.4378 | F    3.63 | t=62s
  Ep  820 | R   217.2 | Avg100   202.6 | Eps 0.010 | Loss 0.4217 | F    4.06 | t=63s
  Ep  830 | R   -10.0 | Avg100   198.8 | Eps 0.010 | Loss 0.4323 | F    4.14 | t=63s
  Ep  840 | R   278.0 | Avg100   208.9 | Eps 0.010 | Loss 0.5384 | F    5.27 | t=64s
  Ep  850 | R   259.1 | Avg100   212.8 | Eps 0.010 | Loss 0.2554 | F    3.23 | t=65s
  Ep  860 | R   160.5 | Avg100   216.2 | Eps 0.010 | Loss 0.3224 | F    4.30 | t=65s
  Ep  870 | R   201.9 | Avg100   221.4 | Eps 0.010 | Loss 0.4420 | F    4.01 | t=66s
  Ep  880 | R   245.7 | Avg100   225.9 | Eps 0.010 | Loss 0.4651 | F    3.39 | t=66s
  Ep  890 | R   297.5 | Avg100   226.7 | Eps 0.010 | Loss 0.4209 | F    3.53 | t=67s
  Ep  900 | R   245.2 | Avg100   223.5 | Eps 0.010 | Loss 0.5338 | F    3.86 | t=68s
  Ep  910 | R   290.0 | Avg100   227.1 | Eps 0.010 | Loss 0.4283 | F    3.50 | t=68s
  Ep  920 | R   254.7 | Avg100   228.6 | Eps 0.010 | Loss 0.4026 | F    3.04 | t=69s
  Ep  930 | R   246.4 | Avg100   233.4 | Eps 0.010 | Loss 0.4804 | F    3.47 | t=69s
  Ep  940 | R   287.0 | Avg100   233.3 | Eps 0.010 | Loss 0.4381 | F    3.24 | t=70s
  Ep  950 | R   258.4 | Avg100   237.0 | Eps 0.010 | Loss 0.5282 | F    2.97 | t=70s
  Ep  960 | R   261.7 | Avg100   245.8 | Eps 0.010 | Loss 0.6259 | F    3.83 | t=71s
  Ep  970 | R   242.9 | Avg100   246.0 | Eps 0.010 | Loss 0.5552 | F    4.08 | t=72s
  Ep  980 | R   272.9 | Avg100   246.3 | Eps 0.010 | Loss 0.5275 | F    4.13 | t=72s
  Ep  990 | R   180.0 | Avg100   246.3 | Eps 0.010 | Loss 0.5982 | F    4.45 | t=73s
  Ep 1000 | R   293.5 | Avg100   250.4 | Eps 0.010 | Loss 0.6742 | F    3.45 | t=73s

  Done. Log saved to logs/double_shaping_seed1.csv
  Best 100-ep avg: 250.4

[6/9] RUN  double_shaping seed=2

=== Run: double_shaping_seed2 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    False
  Reward shaping:     True

  Device: cpu
  Ep   10 | R  -152.5 | Avg100  -180.0 | Eps 0.980 | Loss 2.4056 | F    3.22 | t=0s
  Ep   20 | R  -217.4 | Avg100  -178.5 | Eps 0.960 | Loss 1.9079 | F    1.42 | t=0s
  Ep   30 | R  -247.3 | Avg100  -173.8 | Eps 0.941 | Loss 1.4769 | F    2.34 | t=0s
  Ep   40 | R  -149.5 | Avg100  -177.7 | Eps 0.921 | Loss 1.1229 | F    1.52 | t=1s
  Ep   50 | R   -77.4 | Avg100  -170.1 | Eps 0.901 | Loss 1.0223 | F    3.18 | t=1s
  Ep   60 | R  -202.5 | Avg100  -167.7 | Eps 0.881 | Loss 1.3553 | F    3.72 | t=1s
  Ep   70 | R   -97.2 | Avg100  -170.2 | Eps 0.861 | Loss 1.2726 | F    2.06 | t=1s
  Ep   80 | R  -228.2 | Avg100  -168.9 | Eps 0.842 | Loss 1.2381 | F    1.86 | t=1s
  Ep   90 | R  -148.6 | Avg100  -163.8 | Eps 0.822 | Loss 1.3077 | F    2.19 | t=1s
  Ep  100 | R  -434.1 | Avg100  -164.9 | Eps 0.802 | Loss 1.2401 | F    1.24 | t=1s
  Ep  110 | R  -214.4 | Avg100  -163.8 | Eps 0.782 | Loss 1.4760 | F    2.84 | t=2s
  Ep  120 | R   -44.8 | Avg100  -156.7 | Eps 0.762 | Loss 1.2682 | F    3.02 | t=2s
  Ep  130 | R   -64.7 | Avg100  -153.2 | Eps 0.743 | Loss 1.2669 | F    2.91 | t=2s
  Ep  140 | R   -86.4 | Avg100  -146.5 | Eps 0.723 | Loss 1.0150 | F    3.13 | t=2s
  Ep  150 | R   -80.6 | Avg100  -147.2 | Eps 0.703 | Loss 1.2466 | F    2.62 | t=2s
  Ep  160 | R   -82.1 | Avg100  -141.6 | Eps 0.683 | Loss 1.3440 | F    3.80 | t=3s
  Ep  170 | R    20.4 | Avg100  -131.6 | Eps 0.663 | Loss 1.5431 | F    3.44 | t=3s
  Ep  180 | R   -89.2 | Avg100  -124.9 | Eps 0.644 | Loss 1.2031 | F    2.94 | t=3s
  Ep  190 | R  -252.1 | Avg100  -121.3 | Eps 0.624 | Loss 1.0837 | F    3.41 | t=3s
  Ep  200 | R   -17.8 | Avg100  -111.1 | Eps 0.604 | Loss 0.8772 | F    4.39 | t=3s
  Ep  210 | R  -116.9 | Avg100  -104.1 | Eps 0.584 | Loss 1.4423 | F    2.34 | t=4s
  Ep  220 | R   -72.0 | Avg100  -103.9 | Eps 0.564 | Loss 1.0986 | F    3.05 | t=4s
  Ep  230 | R   -45.9 | Avg100   -98.0 | Eps 0.545 | Loss 1.2757 | F    3.77 | t=4s
  Ep  240 | R    27.6 | Avg100   -91.7 | Eps 0.525 | Loss 1.0811 | F    4.71 | t=5s
  Ep  250 | R    66.1 | Avg100   -81.8 | Eps 0.505 | Loss 1.0913 | F    2.18 | t=5s
  Ep  260 | R   -90.4 | Avg100   -78.8 | Eps 0.485 | Loss 1.0346 | F    6.57 | t=5s
  Ep  270 | R    31.1 | Avg100   -73.5 | Eps 0.465 | Loss 1.1304 | F    3.65 | t=6s
  Ep  280 | R   -74.0 | Avg100   -67.7 | Eps 0.446 | Loss 1.2807 | F    3.72 | t=6s
  Ep  290 | R    64.9 | Avg100   -60.0 | Eps 0.426 | Loss 1.0321 | F    5.29 | t=7s
  Ep  300 | R     8.8 | Avg100   -52.3 | Eps 0.406 | Loss 0.9540 | F    3.80 | t=8s
  Ep  310 | R   -20.1 | Avg100   -41.2 | Eps 0.386 | Loss 1.0022 | F    9.49 | t=9s
  Ep  320 | R   -33.3 | Avg100   -30.9 | Eps 0.366 | Loss 0.9787 | F    9.12 | t=10s
  Ep  330 | R   -31.0 | Avg100   -23.2 | Eps 0.347 | Loss 0.9926 | F    4.56 | t=11s
  Ep  340 | R   -28.1 | Avg100   -18.5 | Eps 0.327 | Loss 0.9600 | F    6.91 | t=13s
  Ep  350 | R   -72.8 | Avg100   -14.6 | Eps 0.307 | Loss 0.9363 | F   10.65 | t=15s
  Ep  360 | R  -220.8 | Avg100   -18.0 | Eps 0.287 | Loss 1.0319 | F    9.81 | t=16s
  Ep  370 | R   -67.9 | Avg100   -21.8 | Eps 0.267 | Loss 0.9439 | F    9.47 | t=17s
  Ep  380 | R    18.5 | Avg100   -16.0 | Eps 0.248 | Loss 0.8871 | F    2.41 | t=19s
  Ep  390 | R    -8.8 | Avg100   -18.6 | Eps 0.228 | Loss 0.7635 | F    5.41 | t=20s
  Ep  400 | R   -67.7 | Avg100   -22.1 | Eps 0.208 | Loss 0.7157 | F    9.27 | t=21s
  Ep  410 | R   293.5 | Avg100   -26.0 | Eps 0.188 | Loss 0.6368 | F    3.10 | t=22s
  Ep  420 | R    53.7 | Avg100   -24.1 | Eps 0.168 | Loss 0.5505 | F    4.96 | t=24s
  Ep  430 | R   301.6 | Avg100   -20.0 | Eps 0.149 | Loss 0.5584 | F    2.25 | t=25s
  Ep  440 | R    16.7 | Avg100   -17.0 | Eps 0.129 | Loss 0.5196 | F    3.31 | t=27s
  Ep  450 | R   -38.6 | Avg100   -14.2 | Eps 0.109 | Loss 0.4682 | F    8.92 | t=28s
  Ep  460 | R   -55.9 | Avg100    -1.6 | Eps 0.089 | Loss 0.4738 | F    6.38 | t=30s
  Ep  470 | R   206.3 | Avg100     9.8 | Eps 0.069 | Loss 0.4521 | F    3.19 | t=31s
  Ep  480 | R   213.2 | Avg100    14.3 | Eps 0.050 | Loss 0.4609 | F    2.96 | t=32s
  Ep  490 | R   205.8 | Avg100    29.0 | Eps 0.030 | Loss 0.4387 | F    4.40 | t=33s
  Ep  500 | R    -5.9 | Avg100    35.4 | Eps 0.010 | Loss 0.4621 | F   10.26 | t=34s
  Ep  510 | R   154.5 | Avg100    55.0 | Eps 0.010 | Loss 0.3918 | F    4.91 | t=35s
  Ep  520 | R    24.7 | Avg100    60.2 | Eps 0.010 | Loss 0.3735 | F    5.21 | t=36s
  Ep  530 | R   216.3 | Avg100    66.8 | Eps 0.010 | Loss 0.3904 | F    6.93 | t=37s
  Ep  540 | R   127.0 | Avg100    81.6 | Eps 0.010 | Loss 0.3824 | F    4.18 | t=38s
  Ep  550 | R   211.1 | Avg100    95.7 | Eps 0.010 | Loss 0.4265 | F    3.04 | t=39s
  Ep  560 | R   275.9 | Avg100   105.2 | Eps 0.010 | Loss 0.4638 | F    3.34 | t=40s
  Ep  570 | R   210.0 | Avg100   112.8 | Eps 0.010 | Loss 0.3836 | F    3.31 | t=41s
  Ep  580 | R   151.1 | Avg100   120.0 | Eps 0.010 | Loss 0.3794 | F    3.85 | t=42s
  Ep  590 | R   200.3 | Avg100   123.6 | Eps 0.010 | Loss 0.4060 | F    3.43 | t=44s
  Ep  600 | R   201.4 | Avg100   135.9 | Eps 0.010 | Loss 0.2914 | F    4.23 | t=45s
  Ep  610 | R    18.4 | Avg100   131.6 | Eps 0.010 | Loss 0.3919 | F    5.64 | t=46s
  Ep  620 | R    -8.4 | Avg100   139.0 | Eps 0.010 | Loss 0.3927 | F    4.83 | t=47s
  Ep  630 | R   296.6 | Avg100   141.2 | Eps 0.010 | Loss 0.4174 | F    3.88 | t=48s
  Ep  640 | R   228.6 | Avg100   139.1 | Eps 0.010 | Loss 0.3184 | F    4.88 | t=49s
  Ep  650 | R   238.7 | Avg100   130.8 | Eps 0.010 | Loss 0.3445 | F    2.79 | t=51s
  Ep  660 | R   254.1 | Avg100   130.7 | Eps 0.010 | Loss 0.3446 | F    2.74 | t=52s
  Ep  670 | R   236.9 | Avg100   129.0 | Eps 0.010 | Loss 0.3563 | F    3.07 | t=53s
  Ep  680 | R   256.6 | Avg100   126.1 | Eps 0.010 | Loss 0.3427 | F    4.28 | t=54s
  Ep  690 | R   246.8 | Avg100   123.9 | Eps 0.010 | Loss 0.3225 | F    3.14 | t=55s
  Ep  700 | R   238.4 | Avg100   122.2 | Eps 0.010 | Loss 0.2263 | F    4.12 | t=56s
  Ep  710 | R    14.2 | Avg100   126.1 | Eps 0.010 | Loss 0.3755 | F    5.55 | t=57s
  Ep  720 | R   181.0 | Avg100   125.5 | Eps 0.010 | Loss 0.2856 | F    4.47 | t=58s
  Ep  730 | R   251.1 | Avg100   128.0 | Eps 0.010 | Loss 0.3647 | F    3.46 | t=59s
  Ep  740 | R   191.0 | Avg100   130.4 | Eps 0.010 | Loss 0.2930 | F    5.41 | t=60s
  Ep  750 | R   250.9 | Avg100   136.9 | Eps 0.010 | Loss 0.3529 | F    3.53 | t=61s
  Ep  760 | R   -29.0 | Avg100   136.5 | Eps 0.010 | Loss 0.2800 | F    6.11 | t=62s
  Ep  770 | R   213.6 | Avg100   142.2 | Eps 0.010 | Loss 0.3165 | F    2.37 | t=63s
  Ep  780 | R    -7.1 | Avg100   150.6 | Eps 0.010 | Loss 0.3503 | F    4.94 | t=64s
  Ep  790 | R   244.0 | Avg100   152.1 | Eps 0.010 | Loss 0.3807 | F    3.28 | t=65s
  Ep  800 | R   -22.0 | Avg100   156.0 | Eps 0.010 | Loss 0.3018 | F    4.15 | t=66s
  Ep  810 | R    13.7 | Avg100   157.2 | Eps 0.010 | Loss 0.3660 | F    6.41 | t=67s
  Ep  820 | R   183.4 | Avg100   158.7 | Eps 0.010 | Loss 0.3129 | F    5.81 | t=68s
  Ep  830 | R    92.1 | Avg100   160.9 | Eps 0.010 | Loss 0.3159 | F    2.75 | t=69s
  Ep  840 | R   249.0 | Avg100   162.1 | Eps 0.010 | Loss 0.3276 | F    3.69 | t=70s
  Ep  850 | R    10.0 | Avg100   167.0 | Eps 0.010 | Loss 0.2974 | F    5.34 | t=71s
  Ep  860 | R   251.1 | Avg100   175.6 | Eps 0.010 | Loss 0.2665 | F    3.45 | t=72s
  Ep  870 | R   233.3 | Avg100   179.0 | Eps 0.010 | Loss 0.2933 | F    3.05 | t=73s
  Ep  880 | R   299.9 | Avg100   181.2 | Eps 0.010 | Loss 0.3114 | F    3.88 | t=73s
  Ep  890 | R   237.2 | Avg100   191.4 | Eps 0.010 | Loss 0.2713 | F    2.28 | t=74s
  Ep  900 | R   207.1 | Avg100   197.9 | Eps 0.010 | Loss 0.2926 | F    4.36 | t=75s
  Ep  910 | R   219.8 | Avg100   203.8 | Eps 0.010 | Loss 0.3008 | F    4.68 | t=75s
  Ep  920 | R   249.2 | Avg100   214.3 | Eps 0.010 | Loss 0.3536 | F    3.44 | t=76s
  Ep  930 | R   252.5 | Avg100   219.0 | Eps 0.010 | Loss 0.3250 | F    2.92 | t=77s
  Ep  940 | R    26.7 | Avg100   223.0 | Eps 0.010 | Loss 0.2979 | F    7.40 | t=77s
  Ep  950 | R   239.5 | Avg100   225.3 | Eps 0.010 | Loss 0.3878 | F    3.16 | t=79s
  Ep  960 | R   244.4 | Avg100   230.2 | Eps 0.010 | Loss 0.3383 | F    3.79 | t=79s
  Ep  970 | R   260.8 | Avg100   233.8 | Eps 0.010 | Loss 0.2772 | F    4.32 | t=80s
  Ep  980 | R   245.8 | Avg100   237.0 | Eps 0.010 | Loss 0.2403 | F    3.44 | t=81s
  Ep  990 | R   266.0 | Avg100   236.5 | Eps 0.010 | Loss 0.3527 | F    3.63 | t=81s
  Ep 1000 | R   108.4 | Avg100   235.8 | Eps 0.010 | Loss 0.4169 | F    3.47 | t=82s

  Done. Log saved to logs/double_shaping_seed2.csv
  Best 100-ep avg: 238.3

[7/9] RUN  double_icm_shaping seed=0

=== Run: double_icm_shaping_seed0 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    True
  Reward shaping:     True

  Device: cpu
  Ep   10 | R  -247.7 | Avg100  -190.3 | Eps 0.980 | Loss 2.2127 | r_int   0.16 | F    1.44 | t=0s
  Ep   20 | R  -242.4 | Avg100  -167.6 | Eps 0.960 | Loss 2.3701 | r_int   0.44 | F    1.64 | t=1s
  Ep   30 | R  -306.9 | Avg100  -178.6 | Eps 0.941 | Loss 1.7122 | r_int   5.03 | F    1.52 | t=1s
  Ep   40 | R   -80.6 | Avg100  -181.8 | Eps 0.921 | Loss 1.5065 | r_int   1.60 | F    2.43 | t=2s
  Ep   50 | R  -157.8 | Avg100  -173.1 | Eps 0.901 | Loss 1.5615 | r_int  12.32 | F    2.13 | t=2s
  Ep   60 | R   -57.7 | Avg100  -163.5 | Eps 0.881 | Loss 1.7967 | r_int   2.02 | F    3.65 | t=2s
  Ep   70 | R  -112.0 | Avg100  -165.3 | Eps 0.861 | Loss 1.5661 | r_int  19.21 | F    2.62 | t=3s
  Ep   80 | R   -98.6 | Avg100  -161.2 | Eps 0.842 | Loss 1.6733 | r_int  11.88 | F    2.74 | t=3s
  Ep   90 | R   -84.3 | Avg100  -160.8 | Eps 0.822 | Loss 1.2668 | r_int  12.27 | F    2.66 | t=4s
  Ep  100 | R   -51.0 | Avg100  -160.0 | Eps 0.802 | Loss 1.4883 | r_int   0.99 | F    3.25 | t=4s
  Ep  110 | R  -330.8 | Avg100  -157.8 | Eps 0.782 | Loss 1.7589 | r_int  10.21 | F    1.57 | t=5s
  Ep  120 | R  -124.7 | Avg100  -154.9 | Eps 0.762 | Loss 1.3408 | r_int   1.30 | F    3.50 | t=5s
  Ep  130 | R  -231.0 | Avg100  -149.4 | Eps 0.743 | Loss 1.4882 | r_int   3.11 | F    3.09 | t=6s
  Ep  140 | R  -148.0 | Avg100  -142.8 | Eps 0.723 | Loss 1.2438 | r_int   5.03 | F    2.00 | t=6s
  Ep  150 | R   -67.5 | Avg100  -139.6 | Eps 0.703 | Loss 1.1832 | r_int   2.95 | F    1.97 | t=7s
  Ep  160 | R   -72.9 | Avg100  -138.1 | Eps 0.683 | Loss 1.6664 | r_int   4.38 | F    2.48 | t=8s
  Ep  170 | R   -50.5 | Avg100  -131.8 | Eps 0.663 | Loss 1.6082 | r_int   2.17 | F    2.28 | t=8s
  Ep  180 | R   -49.9 | Avg100  -129.8 | Eps 0.644 | Loss 1.4273 | r_int   1.97 | F    3.71 | t=9s
  Ep  190 | R   -56.5 | Avg100  -123.7 | Eps 0.624 | Loss 1.2115 | r_int   8.04 | F    4.48 | t=9s
  Ep  200 | R  -111.0 | Avg100  -116.1 | Eps 0.604 | Loss 1.0961 | r_int   5.09 | F    2.77 | t=10s
  Ep  210 | R   -68.7 | Avg100  -106.3 | Eps 0.584 | Loss 1.3998 | r_int   4.86 | F    2.87 | t=10s
  Ep  220 | R   -29.3 | Avg100  -103.5 | Eps 0.564 | Loss 1.3764 | r_int   6.65 | F    2.72 | t=11s
  Ep  230 | R     6.1 | Avg100   -94.3 | Eps 0.545 | Loss 1.5010 | r_int  13.53 | F    4.21 | t=12s
  Ep  240 | R   -34.2 | Avg100   -86.2 | Eps 0.525 | Loss 1.4701 | r_int   8.44 | F    3.79 | t=13s
  Ep  250 | R   -78.4 | Avg100   -79.6 | Eps 0.505 | Loss 1.1362 | r_int   1.62 | F    3.03 | t=14s
  Ep  260 | R    21.2 | Avg100   -72.9 | Eps 0.485 | Loss 1.6484 | r_int   7.61 | F    4.21 | t=15s
  Ep  270 | R  -121.6 | Avg100   -67.3 | Eps 0.465 | Loss 1.3561 | r_int   2.57 | F    5.81 | t=16s
  Ep  280 | R   119.8 | Avg100   -61.1 | Eps 0.446 | Loss 1.4785 | r_int 320.98 | F    0.85 | t=18s
  Ep  290 | R     4.4 | Avg100   -49.1 | Eps 0.426 | Loss 1.6732 | r_int   5.77 | F    4.73 | t=20s
  Ep  300 | R     6.7 | Avg100   -42.2 | Eps 0.406 | Loss 1.4670 | r_int   3.73 | F    5.07 | t=21s
  Ep  310 | R   -43.4 | Avg100   -38.0 | Eps 0.386 | Loss 2.0418 | r_int   4.86 | F    4.21 | t=24s
  Ep  320 | R    57.4 | Avg100   -30.4 | Eps 0.366 | Loss 1.3867 | r_int  55.28 | F   10.08 | t=27s
  Ep  330 | R    -6.4 | Avg100   -27.1 | Eps 0.347 | Loss 1.3636 | r_int  18.90 | F    8.94 | t=31s
  Ep  340 | R    67.7 | Avg100   -25.0 | Eps 0.327 | Loss 1.3233 | r_int  71.82 | F    3.96 | t=35s
  Ep  350 | R  -100.1 | Avg100   -25.7 | Eps 0.307 | Loss 1.1287 | r_int   0.54 | F    3.15 | t=38s
  Ep  360 | R   -59.7 | Avg100   -25.9 | Eps 0.287 | Loss 1.2624 | r_int   1.23 | F    7.62 | t=42s
  Ep  370 | R   -34.5 | Avg100   -24.8 | Eps 0.267 | Loss 1.1162 | r_int   1.43 | F   12.07 | t=46s
  Ep  380 | R   -77.3 | Avg100   -24.8 | Eps 0.248 | Loss 0.9356 | r_int   0.95 | F    7.55 | t=51s
  Ep  390 | R   -55.6 | Avg100   -29.3 | Eps 0.228 | Loss 0.8340 | r_int   1.13 | F    8.11 | t=55s
  Ep  400 | R   -40.5 | Avg100   -29.6 | Eps 0.208 | Loss 0.7042 | r_int   0.88 | F    6.28 | t=59s
  Ep  410 | R   190.5 | Avg100   -22.7 | Eps 0.188 | Loss 0.5990 | r_int  49.21 | F    5.57 | t=63s
  Ep  420 | R   -48.9 | Avg100   -22.8 | Eps 0.168 | Loss 0.4974 | r_int  12.06 | F    6.69 | t=67s
  Ep  430 | R   -60.7 | Avg100   -22.1 | Eps 0.149 | Loss 0.4097 | r_int  10.33 | F    5.85 | t=71s
  Ep  440 | R    56.8 | Avg100   -12.4 | Eps 0.129 | Loss 0.4228 | r_int  48.81 | F    7.54 | t=76s
  Ep  450 | R    39.4 | Avg100    -3.2 | Eps 0.109 | Loss 0.4417 | r_int  13.79 | F   12.27 | t=80s
  Ep  460 | R   -14.5 | Avg100     7.9 | Eps 0.089 | Loss 0.4478 | r_int   6.10 | F    5.86 | t=84s
  Ep  470 | R   194.0 | Avg100    24.1 | Eps 0.069 | Loss 0.4539 | r_int  14.25 | F    3.97 | t=87s
  Ep  480 | R   -43.4 | Avg100    35.7 | Eps 0.050 | Loss 0.4260 | r_int   1.72 | F    8.72 | t=91s
  Ep  490 | R   223.0 | Avg100    51.9 | Eps 0.030 | Loss 0.4375 | r_int  12.33 | F    5.87 | t=94s
  Ep  500 | R   175.3 | Avg100    66.8 | Eps 0.010 | Loss 0.4452 | r_int  17.41 | F    7.42 | t=98s
  Ep  510 | R   235.9 | Avg100    70.4 | Eps 0.010 | Loss 0.5134 | r_int   1.89 | F    4.11 | t=102s
  Ep  520 | R   -40.3 | Avg100    79.8 | Eps 0.010 | Loss 0.4650 | r_int   2.10 | F    4.28 | t=105s
  Ep  530 | R   278.8 | Avg100    95.0 | Eps 0.010 | Loss 0.4638 | r_int   3.08 | F    3.44 | t=109s
  Ep  540 | R    -2.5 | Avg100    96.9 | Eps 0.010 | Loss 0.4263 | r_int   2.59 | F    4.60 | t=112s
  Ep  550 | R   262.9 | Avg100   101.5 | Eps 0.010 | Loss 0.3365 | r_int   2.01 | F    4.02 | t=116s
  Ep  560 | R    -8.6 | Avg100   104.3 | Eps 0.010 | Loss 0.3761 | r_int   2.91 | F    4.30 | t=119s
  Ep  570 | R   235.6 | Avg100   104.2 | Eps 0.010 | Loss 0.3769 | r_int   1.33 | F    2.98 | t=123s
  Ep  580 | R   287.1 | Avg100   116.0 | Eps 0.010 | Loss 0.3337 | r_int   3.30 | F    3.42 | t=125s
  Ep  590 | R   -64.5 | Avg100   121.1 | Eps 0.010 | Loss 0.2413 | r_int  11.50 | F    3.11 | t=127s
  Ep  600 | R    22.1 | Avg100   116.8 | Eps 0.010 | Loss 0.3163 | r_int   3.40 | F    4.02 | t=131s
  Ep  610 | R   256.0 | Avg100   123.6 | Eps 0.010 | Loss 0.3013 | r_int   3.85 | F    3.68 | t=133s
  Ep  620 | R   152.5 | Avg100   127.1 | Eps 0.010 | Loss 0.2787 | r_int   3.98 | F    4.28 | t=137s
  Ep  630 | R   253.6 | Avg100   129.5 | Eps 0.010 | Loss 0.2608 | r_int   1.95 | F    4.50 | t=140s
  Ep  640 | R    -6.7 | Avg100   125.0 | Eps 0.010 | Loss 0.2306 | r_int   3.71 | F    3.83 | t=144s
  Ep  650 | R   260.6 | Avg100   127.0 | Eps 0.010 | Loss 0.2163 | r_int   5.00 | F    3.96 | t=147s
  Ep  660 | R   229.5 | Avg100   132.0 | Eps 0.010 | Loss 0.2151 | r_int   5.83 | F    4.08 | t=150s
  Ep  670 | R    31.3 | Avg100   130.7 | Eps 0.010 | Loss 0.2395 | r_int   3.93 | F    5.77 | t=154s
  Ep  680 | R   267.2 | Avg100   131.9 | Eps 0.010 | Loss 0.2936 | r_int   6.37 | F    3.82 | t=157s
  Ep  690 | R    31.7 | Avg100   124.0 | Eps 0.010 | Loss 0.2298 | r_int   4.60 | F    6.91 | t=161s
  Ep  700 | R   240.8 | Avg100   125.1 | Eps 0.010 | Loss 0.2449 | r_int   3.16 | F    4.19 | t=164s
  Ep  710 | R   217.7 | Avg100   126.8 | Eps 0.010 | Loss 0.2582 | r_int  12.43 | F    5.05 | t=167s
  Ep  720 | R   221.0 | Avg100   129.6 | Eps 0.010 | Loss 0.1899 | r_int   3.23 | F    3.90 | t=170s
  Ep  730 | R   212.0 | Avg100   128.6 | Eps 0.010 | Loss 0.2586 | r_int   7.26 | F    3.55 | t=173s
  Ep  740 | R   240.9 | Avg100   143.5 | Eps 0.010 | Loss 0.2810 | r_int  17.11 | F    3.61 | t=176s
  Ep  750 | R   254.1 | Avg100   150.7 | Eps 0.010 | Loss 0.2016 | r_int   5.88 | F    3.13 | t=179s
  Ep  760 | R   115.0 | Avg100   154.3 | Eps 0.010 | Loss 0.2825 | r_int  21.79 | F    3.98 | t=182s
  Ep  770 | R   250.8 | Avg100   165.8 | Eps 0.010 | Loss 0.2562 | r_int   9.29 | F    4.90 | t=184s
  Ep  780 | R   251.1 | Avg100   165.3 | Eps 0.010 | Loss 0.2310 | r_int  11.18 | F    3.67 | t=186s
  Ep  790 | R   274.7 | Avg100   179.1 | Eps 0.010 | Loss 0.2956 | r_int   9.68 | F    5.06 | t=188s
  Ep  800 | R   188.8 | Avg100   186.3 | Eps 0.010 | Loss 0.2710 | r_int   9.55 | F    3.75 | t=191s
  Ep  810 | R   225.3 | Avg100   190.9 | Eps 0.010 | Loss 0.3357 | r_int   4.72 | F    3.95 | t=193s
  Ep  820 | R   226.9 | Avg100   200.7 | Eps 0.010 | Loss 0.3627 | r_int  15.84 | F    3.82 | t=195s
  Ep  830 | R   232.5 | Avg100   209.4 | Eps 0.010 | Loss 0.3576 | r_int   5.56 | F    3.50 | t=197s
