episode,reward,moving_avg_100,epsilon,loss,steps,intrinsic_sum,shaping_sum,icm_loss
110,-52.2144152981943,-142.57992760435255,0.782200000000002,1.2830283819801278,145,2.6710269142204197,0.0,0.11923671948413055
111,-86.94955250804874,-142.38422788614957,0.780220000000002,1.503150412910863,77,2.0657730682287365,0.0,0.14128029620961138
112,-73.87336361422814,-141.15646193519515,0.778240000000002,1.2939992499978918,76,5.590161271102261,0.0,0.13130737468600273
113,-25.530439656532607,-139.13669416409533,0.7762600000000021,1.3505396713551723,150,8.1726322783652,0.0,0.137424641141766
114,-45.95744838354385,-139.10619533147167,0.7742800000000021,2.1674152985215187,99,2.552610675484175,0.0,0.1538216251259049
115,-54.332692226042454,-137.58770228304684,0.7723000000000021,1.0256278324127197,97,2.4773048901406582,0.0,0.10124286532402038
116,-124.66676160905416,-137.85615948004383,0.7703200000000021,1.1886833185149777,126,2.082034689563443,0.0,0.10431488951848399
117,-309.6968238993947,-140.18697938141113,0.7683400000000021,1.613630159812815,134,6.26545195732615,0.0,0.12349934426738936
118,-119.6718907961781,-140.25070251336257,0.7663600000000022,1.2911587049884181,124,4.250326669862261,0.0,0.13097961679581674
119,-141.16722650413635,-140.26975186965575,0.7643800000000022,1.3021038472652435,61,3.4468774859560654,0.0,0.11334698883195718
120,-147.77044431419154,-140.75387836894262,0.7624000000000022,1.6739845696304525,113,1.427795053110458,0.0,0.1264419830404222
121,-120.56657643655329,-140.85973624979525,0.7604200000000022,1.38360846452415,160,2.6787288903142326,0.0,0.12917121080681682
122,-144.57411245663423,-140.8496166745639,0.7584400000000022,1.7129446392258008,142,2.29549566260539,0.0,0.13048843356470266
123,-164.745931494937,-141.5817597078257,0.7564600000000022,1.4543289509804354,93,1.8999274966481607,0.0,0.11680293309947719
124,-138.16842229815313,-141.87543104236863,0.7544800000000023,1.3814192370132163,107,2.58378572431684,0.0,0.11886437761562842
125,-31.97122538807986,-141.3299644322428,0.7525000000000023,1.5037358175963162,162,6.4010437883553095,0.0,0.0950738238170743
126,-102.1757036786966,-140.35179218901797,0.7505200000000023,1.0594467243977956,113,1.8060502234729938,0.0,0.09089465193184358
127,-103.28075182002631,-138.44609284759656,0.7485400000000023,1.4304986729704101,114,3.0545299352088477,0.0,0.09828361014610734
128,-147.65952758239644,-137.70864420770062,0.7465600000000023,1.135704645956004,110,1.9735785027733073,0.0,0.11423485808902317
129,-158.1741428829855,-137.65505392594602,0.7445800000000024,1.2465441291746886,90,3.783864794691908,0.0,0.10976600533594257
130,-148.90917518268373,-137.1308821666511,0.7426000000000024,1.7557179167352874,115,2.832107472306234,0.0,0.13735351133449325
131,-132.1980439525936,-137.1363578088167,0.7406200000000024,1.3581189049614801,108,5.218071370007237,0.0,0.11727719064112063
132,-102.94603535397466,-136.1907191377266,0.7386400000000024,1.5239749855051439,97,2.8181426486407872,0.0,0.09523902887788911
133,-47.97456910685152,-135.6723227535582,0.7366600000000024,1.3816707774594024,147,2.5716105415776838,0.0,0.12488247814110003
134,-59.652001837199066,-135.33115491594447,0.7346800000000024,1.7622891545295716,63,4.220191780332243,0.0,0.12750884518027306
135,-40.96621675858407,-133.34351637005093,0.7327000000000025,1.1402226257182302,168,2.1062201204913436,0.0,0.11193933457668338
136,-81.3899584446147,-133.8864136403888,0.7307200000000025,1.3885993984612552,87,2.39419007638935,0.0,0.09340265444056554
137,-15.981584221250145,-131.9929082589849,0.7287400000000025,1.2370171572851099,92,3.3588729038019665,0.0,0.10560768680728
138,-142.50464056078792,-132.74554520835733,0.7267600000000025,1.49597552132148,103,2.7311159044184024,0.0,0.11770172209407274
139,-157.42092676385383,-132.83897476332533,0.7247800000000025,1.6781396673571678,126,14.782126586185768,0.0,0.10401212520176364
140,-249.47710879867148,-134.37501992514757,0.7228000000000026,1.4046782177427541,90,7.964675229857676,0.0,0.08314726517900177
141,-65.94669209446492,-133.3154870791508,0.7208200000000026,0.8828168110205576,106,1.3628482488711597,0.0,0.0821296302601695
142,-268.54591931717874,-134.17478990454643,0.7188400000000026,1.3509835706402857,95,2.8673458474804647,0.0,0.09686012038340171
143,-196.0322372250729,-133.9855618294117,0.7168600000000026,1.1363848486432322,108,5.37203614518512,0.0,0.07518535473004535
144,-208.37553077128376,-134.1938719613393,0.7148800000000026,1.6253170994195072,132,8.88523706945125,0.0,0.12025165433684985
145,-144.1032692026464,-131.57245941520233,0.7129000000000026,1.077859747906526,118,4.542884355440037,0.0,0.0867769317701459
146,-52.29815936731843,-131.34554356764133,0.7109200000000027,1.8303464464843273,131,2.3958788700401783,0.0,0.11811616184422746
147,-83.76971406811457,-128.1189884533627,0.7089400000000027,1.9115595710277558,100,2.977249822608428,0.0,0.13267209574580194
148,-130.89933468920105,-128.82107167368812,0.7069600000000027,1.3449830589815974,125,2.7351119919330813,0.0,0.10578728996915743
149,-144.08745298344056,-129.19847191165084,0.7049800000000027,1.0918158762984806,180,1.9193725734367035,0.0,0.08422987572848797
150,-273.9777725206968,-130.6668560415743,0.7030000000000027,0.990676752982601,127,2.566988597958698,0.0,0.07704546963495593
151,-90.56961885640132,-130.628736627434,0.7010200000000028,1.3304594408720731,157,2.2249693067133194,0.0,0.10664823651313782
152,-29.29551876284617,-129.3797825202479,0.6990400000000028,1.0604051500558853,77,1.7884692939114757,0.0,0.08915928143419717
153,-90.84388924223444,-128.31588458310722,0.6970600000000028,1.1255887601938512,146,2.6474510939005995,0.0,0.0850335639487538
154,40.63934141346067,-125.25271748185547,0.6950800000000028,1.488263567740267,86,6.068261922278907,0.0,0.1076326190747998
155,-116.4011646401883,-123.52545872696062,0.6931000000000028,1.2221306079626084,202,2.001436432590708,0.0,0.09327821258455515
156,-183.82252246002668,-123.45195313526449,0.6911200000000028,1.4301359564065934,120,7.2523978100362,0.0,0.09453398461143175
157,-82.9542422371046,-121.62168989110027,0.6891400000000029,1.107242588226388,163,1.513882686092984,0.0,0.08355619435811915
158,-65.76316312471693,-121.62250072105859,0.6871600000000029,1.2756398309921395,116,2.7051267295028083,0.0,0.10350637484727235
159,-49.80110080061108,-120.86133888003144,0.6851800000000029,1.4075915580210479,93,1.578380740218563,0.0,0.10465204999174761
